openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W4392958604,A Quest for Survival: A Review of the Early Biomarkers of Pancreatic Cancer and the Most Effective Approaches at Present,https://doi.org/10.3390/biom14030364,2024,2024-03-19,review,16,True,Biomolecules,Muhammad Begawan Bestari,Muhammad Begawan Bestari; Ignatius Ronaldi Joewono; Ari Fahrial Syam,Dr. Hasan Sadikin General Hospital; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Pancreatic and Hepatic Oncology Research; Cancer Genomics and Diagnostics; Cancer Cells and Metastasis,Liquid biopsy,Yes,https://openalex.org/W4392958604,https://openalex.org/W4392958604,False,,low,"The title and abstract suggest the paper is focused on medical research related to pancreatic cancer, specifically biomarkers and treatment approaches. There is no indication that it discusses AI ethics, AI hallucination, or AI bias.",True,,7Fr4
https://openalex.org/W2782367318,THE ROLE OF ACALYPHA INDICA LINN. EXTRACT ON HEART RATES WITH MYASTHENIA GRAVIS RAT MODEL,https://doi.org/10.22159/ajpcr.2018.v11i1.18616,2018,2018-01-01,article,0,True,Asian Journal of Pharmaceutical and Clinical Research,Desak Gede Budi Krisnamurti,Desak Gede Budi Krisnamurti; Rani Wardani Hakim; Radiana Dhewayani Antarianto; Siti Farida; Erni Hernawati Purwaningsih; Jan S. Purba,University of Indonesia,Medicinal Plants and Bioactive Compounds; Computational Drug Discovery Methods; Olfactory and Sensory Function Studies,Neuromuscular transmission; Repetitive nerve stimulation,Yes,https://openalex.org/W2782367318,https://openalex.org/W2782367318,False,,low,"The title and abstract suggest the research is focused on a biological or pharmacological study related to Myasthenia Gravis and Acalypha Indica. There is no indication that the research discusses AI ethics, AI hallucination, or AI bias.",True,,4WFQ
https://openalex.org/W2471279982,KARAKTERISASI RESERVOAR BATUPASIR PAD MENGGUNAKAN INVERSI ACOUSTIC IMPED ELASTIC IMPEDANCE (EI),,2014,2014-12-01,article,0,False,,Fajri Akbar,Fajri Akbar; Syamsu Rosid,University of Indonesia,Geological and Geophysical Studies; Seismic Imaging and Inversion Techniques; Geotechnical and construction materials studies,,Yes,https://openalex.org/W2471279982,https://openalex.org/W2471279982,False,,high,"The title and abstract suggest the paper is about reservoir characterization using acoustic impedance inversion, which is a technical topic in geophysics. There is no mention of AI ethics, hallucination, or bias.",True,,YdtI
https://openalex.org/W2942447163,"Systematic Review and Meta-Analysis of Proposed Smart Village Conceptual Model: Objectives, Strategies, Dimensions, and Foundations",https://doi.org/10.1109/icitsi.2018.8696029,2018,2018-10-01,article,47,False,,Muhammad Mishbah,Muhammad Mishbah; Betty Purwandari; Dana Indra Sensuse,University of Indonesia,Smart Cities and Technologies,Component (thermodynamics); Conceptual framework; Conceptual model; Implementation,Yes,https://openalex.org/W2942447163,https://openalex.org/W2942447163,False,,low,"The title and abstract suggest a focus on conceptual models for smart villages, covering objectives, strategies, dimensions, and foundations. There is no indication that the paper substantively discusses AI ethics, hallucination, or bias. The research appears to be primarily focused on the application and conceptualization of smart village models, which may involve AI but not necessarily its ethical implications.",True,,yqEo
https://openalex.org/W4327740068,Blockchain Technology to Enhance Integrated Blue Economy: A Case Study in Strengthening Sustainable Tourism on Smart Islands,https://doi.org/10.3390/su15065342,2023,2023-03-17,article,49,True,Sustainability,Diaz Pranita,Diaz Pranita; Sri Sarjana; Budiman Mahmud Musthofa; Hadining Kusumastuti; Mohamad Sattar Rasul,Institute of Transportation and Logistic Trisakti; National University of Malaysia; University of Indonesia,Digital Marketing and Social Media; SMEs Development and Digital Marketing; Blockchain Technology in Education and Learning,Social Connectedness; Sharing Economy,Yes,https://openalex.org/W4327740068,https://openalex.org/W4327740068,False,,low,"The title and abstract suggest a focus on blockchain technology for sustainable tourism on smart islands. There is no indication that the paper discusses AI ethics, AI hallucination, or AI bias.",True,,07MI
https://openalex.org/W4414272826,AI-driven ECG diagnostics: A game-changer for hypertrophic cardiomyopathy. A systematic review and diagnostic test accuracy meta-analysis,https://doi.org/10.1016/j.hrtlng.2025.09.012,2025,2025-09-17,review,0,True,Heart & Lung,Paweł Łajczak,Paweł Łajczak; Bruno Branco Righetto; Ogechukwu Obi; Prajna Wijaya; Oguz Kagan Sahin; Sherif Eltawansy; Issa Salha; Anna Łajczak; Michele Schincariol,Friedrich-Alexander-Universität Erlangen-Nürnberg; Jersey Shore University Medical Center; Klinikum Fürth; Medical University of Silesia; New York Institute of Technology; Trinity College Dublin; Universidade Positivo; University of Indonesia,Cardiomyopathy and Myosin Studies; Cardiovascular Effects of Exercise; Cardiovascular Function and Risk Factors,,Yes,https://openalex.org/W4414272826,https://openalex.org/W4414272826,False,,High,"The research paper focuses on the application of AI for ECG diagnostics in hypertrophic cardiomyopathy. While it is an AI-driven application, the title and abstract do not indicate any discussion of AI ethics, hallucination, or bias. The focus appears to be on the technical performance and diagnostic accuracy of the AI system.",True,,FM-M
https://openalex.org/W4285045357,Modeling of Cellular Automata Markov Chain for Predicting the Carrying Capacity of Ambon City,https://doi.org/10.29244/jpsl.12.2.372-387,2022,2022-07-05,article,37,True,Jurnal Pengelolaan Sumberdaya Alam dan Lingkungan (Journal of Natural Resources and Environmental Management),Melianus Salakory,Melianus Salakory; Heinrich Rakuasa,University of Indonesia; University of Pattimura,Data Mining and Machine Learning Applications; Wetland Management and Conservation; Cultural and Artistic Studies,Carrying Capacity; Land Cover,Yes,https://openalex.org/W4285045357,https://openalex.org/W4285045357,False,,High,"The paper title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to be focused on applying a specific modeling technique (Cellular Automata Markov Chain) to a domain-specific problem (carrying capacity prediction in Ambon City), which falls under general AI research or technical applications without explicit ethical considerations.",True,,7Fr4
https://openalex.org/W2808235396,Insolvency Prediction in Insurance Companies Using Support Vector Machines and Fuzzy Kernel C-Means,https://doi.org/10.1088/1742-6596/1028/1/012118,2018,2018-06-01,article,36,True,Journal of Physics Conference Series,Zuherman Rustam,Zuherman Rustam; Frederica Yaurita,University of Indonesia,Imbalanced Data Classification Techniques; Insurance and Financial Risk Management; Financial Distress and Bankruptcy Prediction,,Yes,https://openalex.org/W2808235396,https://openalex.org/W2808235396,False,,High,"The paper's title and abstract indicate a focus on applying machine learning (Support Vector Machines) and fuzzy clustering techniques to insolvency prediction in insurance companies. There is no mention of AI ethics, AI hallucination, or AI bias in the provided information. The research appears to be a technical application of AI methods to a specific domain problem.",True,,4WFQ
https://openalex.org/W4407691012,AI-Based Method for Thyroid Cancer in Histopathology Imaging: Insights and Challenges,https://doi.org/10.1109/healthcom60970.2024.10880736,2024,2024-11-18,article,0,False,,Nabila Husna Shabrina,Nabila Husna Shabrina; Dadang Gunawan; Agnes Stephanie Harahap; Maria Francisca Ham,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,AI in cancer detection; Radiomics and Machine Learning in Medical Imaging,Histopathology,No,https://openalex.org/W4407691012,https://openalex.org/W4407691012,False,,High,"The title and abstract (or lack thereof) suggest the paper focuses on a technical application of AI in medical imaging (thyroid cancer detection). There is no indication that it delves into AI ethics, hallucination, or bias. It appears to be a study on the technical performance and challenges of an AI model for a specific medical task.",True,,YdtI
https://openalex.org/W4280608233,Machine Learning and Finance Model in Predicting Default: Merton-based Reasoning,https://doi.org/10.55463/issn.1674-2974.49.2.27,2022,2022-02-28,article,0,True,Journal of Hunan University Natural Sciences,Dyah Sulistyowati Rahayu,Dyah Sulistyowati Rahayu; Heru Suhartanto; Zaäfri A. Husodo,Pancasila University; University of Indonesia,Financial Distress and Bankruptcy Prediction,Microdata (statistics),Yes,https://openalex.org/W4280608233,https://openalex.org/W4280608233,False,,low,"The title and abstract indicate the paper focuses on financial modeling using machine learning for default prediction. There is no mention of AI ethics, hallucination, or bias, suggesting it is primarily a technical or application-focused paper rather than one concerned with the ethical implications of AI.",True,,yqEo
https://openalex.org/W4379801289,REVIEW OF MANAGEMENT INFORMATION SYSTEMS USING EXPERT SYSTEMS IN INTERNAL CONTROL FOR INDONESIA'S BUREAUCRATIC REFORM,https://doi.org/10.33480/pilar.v19i2.4182,2023,2023-03-10,article,0,True,Jurnal Pilar Nusa Mandiri,Minan Sinulingga,Minan Sinulingga; Sundring Pantja Djati; Suyono Thamrin; Herlina Juni Risma Saragih; Hendy Risdianto Wijaya,Indonesia Defense University; University of Indonesia,Local Governance and Development; Financial Literacy and Behavior; Multimedia Learning Systems,Bureaucracy; Internal control,Yes,https://openalex.org/W4379801289,https://openalex.org/W4379801289,False,,Low,"The title and abstract do not indicate any discussion related to AI ethics, AI hallucination, or AI bias. The paper appears to focus on the application of expert systems in internal control for bureaucratic reform in Indonesia, which is a general AI application without explicit ethical considerations mentioned.",True,,uikY
https://openalex.org/W2888581880,Data mining applied for earthworks optimisation of a toll road construction project,https://doi.org/10.1051/matecconf/201819504019,2018,2018-01-01,article,10,True,MATEC Web of Conferences,Andri Irfan Rifai,Andri Irfan Rifai; Yusuf Latief; Leni Sagita Rianti,University of Indonesia,Data Mining Algorithms and Applications; Traffic Prediction and Management Techniques; Engineering and Information Technology,Earthworks; Toll road,Yes,https://openalex.org/W2888581880,https://openalex.org/W2888581880,False,,low,"The provided title and abstract do not indicate any discussion of AI ethics, hallucination, or bias. The paper appears to focus on the technical application of data mining for optimizing construction projects.",True,,07MI
https://openalex.org/W4389204163,Convolutional Neural Network for Earthquake Ground Motion Prediction Model in Earthquake Early Warning System in West Java,https://doi.org/10.29303/jppipa.v9i11.3514,2023,2023-11-25,article,0,True,Jurnal Penelitian Pendidikan IPA,Melki Adi Kurniawan,Melki Adi Kurniawan; Sastra Kusuma Wijaya; Nuraini Rahma Hanifa,"Meteorological, Climatological, And Geophysical Agency; National Research and Innovation Agency; National Research, Development and Innovation Office; University of Indonesia",Seismology and Earthquake Studies,Earthquake warning system; Epicenter; Seismogram; Earthquake casualty estimation; Earthquake prediction,Yes,https://openalex.org/W4389204163,https://openalex.org/W4389204163,False,,High,"The paper focuses on applying a Convolutional Neural Network for earthquake ground motion prediction within an early warning system. While it involves AI (specifically CNNs), it does not appear to delve into AI ethics, hallucination, or bias, focusing instead on the technical application and performance of the model for a specific domain.",True,,FM-M
